order_number,product_key,customer_key,price,quantity,sales_amount,order_date,shipment_date,due_date
SO45666,117,3739,699,1,699,11-09-2011,18-09-2011,23-09-2011
SO45666,118,3739,699,1,699,11-09-2011,18-09-2011,23-09-2011
SO45667,105,8958,3578,1,3578,11-09-2011,18-09-2011,23-09-2011
SO45668,103,299,3578,1,3578,12-09-2011,19-09-2011,24-09-2011
SO45669,105,529,3578,1,3578,12-09-2011,19-09-2011,24-09-2011
SO45670,101,542,3578,1,3578,12-09-2011,19-09-2011,24-09-2011
SO45671,103,629,3578,1,3578,12-09-2011,19-09-2011,24-09-2011
SO45672,131,8439,699,1,699,12-09-2011,19-09-2011,24-09-2011
SO45672,132,8439,699,1,699,12-09-2011,19-09-2011,24-09-2011
SO45673,103,8791,3578,1,3578,12-09-2011,19-09-2011,24-09-2011
SO45674,105,8949,3578,1,3578,12-09-2011,19-09-2011,24-09-2011
SO45675,131,14830,699,1,699,12-09-2011,19-09-2011,24-09-2011
SO45675,132,14830,699,1,699,12-09-2011,19-09-2011,24-09-2011
SO45676,140,766,3375,1,3375,12-09-2011,19-09-2011,24-09-2011
SO45677,139,896,3375,1,3375,12-09-2011,19-09-2011,24-09-2011
SO45678,104,282,3578,1,3578,13-09-2011,20-09-2011,25-09-2011
SO45679,105,541,3578,1,3578,13-09-2011,20-09-2011,25-09-2011
SO45680,101,12284,3578,1,3578,13-09-2011,20-09-2011,25-09-2011
SO45681,105,8790,3578,1,3578,13-09-2011,20-09-2011,25-09-2011
SO45682,103,8951,3578,1,3578,13-09-2011,20-09-2011,25-09-2011
SO45683,102,3710,3578,1,3578,14-09-2011,21-09-2011,26-09-2011
SO45684,136,486,3400,1,3400,14-09-2011,21-09-2011,26-09-2011
SO45685,113,7133,699,1,699,14-09-2011,21-09-2011,26-09-2011
SO45685,114,7133,699,1,699,14-09-2011,21-09-2011,26-09-2011
SO45686,137,14999,3400,1,3400,14-09-2011,21-09-2011,26-09-2011
SO45687,135,15006,3400,1,3400,14-09-2011,21-09-2011,26-09-2011
SO45688,111,3742,699,1,699,14-09-2011,21-09-2011,26-09-2011
SO45688,112,3742,699,1,699,14-09-2011,21-09-2011,26-09-2011
SO45689,103,8774,3578,1,3578,14-09-2011,21-09-2011,26-09-2011
SO45690,101,8959,3578,1,3578,14-09-2011,21-09-2011,26-09-2011
SO45691,135,899,3400,1,3400,14-09-2011,21-09-2011,26-09-2011
SO45692,104,3426,3578,1,3578,15-09-2011,22-09-2011,27-09-2011
SO45693,104,4084,3578,1,3578,15-09-2011,22-09-2011,27-09-2011
SO45694,103,4098,3578,1,3578,15-09-2011,22-09-2011,27-09-2011
SO45695,102,293,3578,1,3578,15-09-2011,22-09-2011,27-09-2011
SO45696,105,327,3578,1,3578,15-09-2011,22-09-2011,27-09-2011
SO45697,105,517,3578,1,3578,15-09-2011,22-09-2011,27-09-2011
SO45698,117,3748,699,1,699,15-09-2011,22-09-2011,27-09-2011
SO45698,118,3748,699,1,699,15-09-2011,22-09-2011,27-09-2011
SO45699,127,3751,699,1,699,15-09-2011,22-09-2011,27-09-2011
SO45699,128,3751,699,1,699,15-09-2011,22-09-2011,27-09-2011
SO45700,101,279,3578,1,3578,16-09-2011,23-09-2011,28-09-2011
SO45701,102,539,3578,1,3578,16-09-2011,23-09-2011,28-09-2011
SO45702,111,7132,699,1,699,16-09-2011,23-09-2011,28-09-2011
SO45702,112,7132,699,1,699,16-09-2011,23-09-2011,28-09-2011
SO45703,101,8948,3578,1,3578,16-09-2011,23-09-2011,28-09-2011
SO45704,103,3773,3578,1,3578,17-09-2011,24-09-2011,29-09-2011
SO45705,102,12379,3578,1,3578,17-09-2011,24-09-2011,29-09-2011
SO45706,104,268,3578,1,3578,17-09-2011,24-09-2011,29-09-2011
SO45707,136,905,3400,1,3400,17-09-2011,24-09-2011,29-09-2011
SO45708,104,8766,3578,1,3578,17-09-2011,24-09-2011,29-09-2011
SO45709,104,8794,3578,1,3578,17-09-2011,24-09-2011,29-09-2011
SO45710,101,8964,3578,1,3578,17-09-2011,24-09-2011,29-09-2011
SO45711,104,8622,3578,1,3578,17-09-2011,24-09-2011,29-09-2011
SO45712,137,768,3400,1,3400,17-09-2011,24-09-2011,29-09-2011
SO45713,105,4089,3578,1,3578,18-09-2011,25-09-2011,30-09-2011
SO45714,103,535,3578,1,3578,18-09-2011,25-09-2011,30-09-2011
SO45715,101,8771,3578,1,3578,18-09-2011,25-09-2011,30-09-2011
SO45716,101,8784,3578,1,3578,18-09-2011,25-09-2011,30-09-2011
SO45717,101,326,3578,1,3578,19-09-2011,26-09-2011,01-10-2011
SO45718,102,273,3578,1,3578,19-09-2011,26-09-2011,01-10-2011
SO45719,141,9001,3375,1,3375,19-09-2011,26-09-2011,01-10-2011
SO45720,104,8654,3578,1,3578,19-09-2011,26-09-2011,01-10-2011
SO45721,136,767,3400,1,3400,19-09-2011,26-09-2011,01-10-2011
SO45722,142,909,3375,1,3375,19-09-2011,26-09-2011,01-10-2011
SO45723,102,291,3578,1,3578,20-09-2011,27-09-2011,02-10-2011
SO45724,103,1621,3578,1,3578,20-09-2011,27-09-2011,02-10-2011
SO45725,103,3790,3578,1,3578,20-09-2011,27-09-2011,02-10-2011
SO45726,104,1615,3578,1,3578,20-09-2011,27-09-2011,02-10-2011
SO45727,141,910,3375,1,3375,20-09-2011,27-09-2011,02-10-2011
SO45728,104,3427,3578,1,3578,21-09-2011,28-09-2011,03-10-2011
SO45729,104,4088,3578,1,3578,21-09-2011,28-09-2011,03-10-2011
SO45730,141,17472,3375,1,3375,21-09-2011,28-09-2011,03-10-2011
SO45731,101,287,3578,1,3578,21-09-2011,28-09-2011,03-10-2011
SO45732,102,538,3578,1,3578,21-09-2011,28-09-2011,03-10-2011
SO45733,102,625,3578,1,3578,21-09-2011,28-09-2011,03-10-2011
SO45734,105,631,3578,1,3578,21-09-2011,28-09-2011,03-10-2011
SO45735,105,8793,3578,1,3578,21-09-2011,28-09-2011,03-10-2011
SO45736,101,8961,3578,1,3578,21-09-2011,28-09-2011,03-10-2011
SO45737,102,8966,3578,1,3578,21-09-2011,28-09-2011,03-10-2011
SO45738,137,901,3400,1,3400,21-09-2011,28-09-2011,03-10-2011
SO45739,139,904,3375,1,3375,21-09-2011,28-09-2011,03-10-2011
SO45740,105,8787,3578,1,3578,22-09-2011,29-09-2011,04-10-2011
SO45741,105,8789,3578,1,3578,22-09-2011,29-09-2011,04-10-2011
SO45742,103,8621,3578,1,3578,22-09-2011,29-09-2011,04-10-2011
SO45743,104,8632,3578,1,3578,22-09-2011,29-09-2011,04-10-2011
SO45744,142,895,3375,1,3375,22-09-2011,29-09-2011,04-10-2011
SO45745,103,4090,3578,1,3578,23-09-2011,30-09-2011,05-10-2011
SO45746,103,12377,3578,1,3578,23-09-2011,30-09-2011,05-10-2011
SO45747,105,540,3578,1,3578,23-09-2011,30-09-2011,05-10-2011
SO45748,123,7047,699,1,699,23-09-2011,30-09-2011,05-10-2011
SO45748,124,7047,699,1,699,23-09-2011,30-09-2011,05-10-2011
SO45749,102,3798,3578,1,3578,23-09-2011,30-09-2011,05-10-2011
SO45750,136,15002,3400,1,3400,23-09-2011,30-09-2011,05-10-2011
SO45751,131,3740,699,1,699,23-09-2011,30-09-2011,05-10-2011
SO45751,132,3740,699,1,699,23-09-2011,30-09-2011,05-10-2011
SO45752,105,8773,3578,1,3578,23-09-2011,30-09-2011,05-10-2011
SO45753,102,8967,3578,1,3578,23-09-2011,30-09-2011,05-10-2011
SO45754,102,530,3578,1,3578,24-09-2011,01-10-2011,06-10-2011
SO45755,105,537,3578,1,3578,24-09-2011,01-10-2011,06-10-2011
SO45756,104,626,3578,1,3578,24-09-2011,01-10-2011,06-10-2011
SO45757,103,1562,3578,1,3578,25-09-2011,02-10-2011,07-10-2011
SO45758,103,4107,3578,1,3578,25-09-2011,02-10-2011,07-10-2011
SO45759,104,296,3578,1,3578,25-09-2011,02-10-2011,07-10-2011
SO45760,102,330,3578,1,3578,25-09-2011,02-10-2011,07-10-2011
SO45761,105,630,3578,1,3578,25-09-2011,02-10-2011,07-10-2011
SO45762,103,1622,3578,1,3578,25-09-2011,02-10-2011,07-10-2011
SO45763,105,8960,3578,1,3578,25-09-2011,02-10-2011,07-10-2011
SO45764,101,8653,3578,1,3578,25-09-2011,02-10-2011,07-10-2011
SO45765,141,246,3375,1,3375,26-09-2011,03-10-2011,08-10-2011
SO45766,103,298,3578,1,3578,26-09-2011,03-10-2011,08-10-2011
SO45767,101,300,3578,1,3578,26-09-2011,03-10-2011,08-10-2011
SO45768,101,325,3578,1,3578,26-09-2011,03-10-2011,08-10-2011
SO45769,105,328,3578,1,3578,26-09-2011,03-10-2011,08-10-2011
SO45770,102,8957,3578,1,3578,26-09-2011,03-10-2011,08-10-2011
SO45771,105,272,3578,1,3578,27-09-2011,04-10-2011,09-10-2011
SO45772,104,8786,3578,1,3578,27-09-2011,04-10-2011,09-10-2011
SO45773,102,8950,3578,1,3578,27-09-2011,04-10-2011,09-10-2011
SO45774,103,262,3578,1,3578,27-09-2011,04-10-2011,09-10-2011
SO45775,105,3208,3578,1,3578,28-09-2011,05-10-2011,10-10-2011
SO45776,104,12282,3578,1,3578,28-09-2011,05-10-2011,10-10-2011
SO45777,137,908,3400,1,3400,28-09-2011,05-10-2011,10-10-2011
SO45778,142,15003,3375,1,3375,28-09-2011,05-10-2011,10-10-2011
SO45816,104,831,3578,1,3578,29-09-2011,06-10-2011,11-10-2011
SO45817,102,3802,3578,1,3578,29-09-2011,06-10-2011,11-10-2011
SO45818,119,3869,699,1,699,29-09-2011,06-10-2011,11-10-2011
SO45818,120,3869,699,1,699,29-09-2011,06-10-2011,11-10-2011
SO45819,103,9161,3578,1,3578,29-09-2011,06-10-2011,11-10-2011
SO45820,131,14833,699,1,699,29-09-2011,06-10-2011,11-10-2011
SO45820,132,14833,699,1,699,29-09-2011,06-10-2011,11-10-2011
SO45821,137,15042,3400,1,3400,30-09-2011,07-10-2011,12-10-2011
SO45822,103,9247,3578,1,3578,30-09-2011,07-10-2011,12-10-2011
SO45823,102,9254,3578,1,3578,30-09-2011,07-10-2011,12-10-2011
SO45824,103,697,3578,1,3578,01-10-2011,08-10-2011,13-10-2011
SO45825,105,12726,3578,1,3578,01-10-2011,08-10-2011,13-10-2011
SO45826,101,12859,3578,1,3578,01-10-2011,08-10-2011,13-10-2011
SO45827,103,4441,3578,1,3578,01-10-2011,08-10-2011,13-10-2011
SO45828,121,3754,699,1,699,01-10-2011,08-10-2011,13-10-2011
SO45828,122,3754,699,1,699,01-10-2011,08-10-2011,13-10-2011
SO45829,101,9246,3578,1,3578,01-10-2011,08-10-2011,13-10-2011
SO45830,105,9152,3578,1,3578,01-10-2011,08-10-2011,13-10-2011
SO45831,104,9159,3578,1,3578,01-10-2011,08-10-2011,13-10-2011
SO45832,142,917,3375,1,3375,01-10-2011,08-10-2011,13-10-2011
SO45833,104,816,3578,1,3578,02-10-2011,09-10-2011,14-10-2011
SO45834,103,817,3578,1,3578,02-10-2011,09-10-2011,14-10-2011
SO45835,104,689,3578,1,3578,02-10-2011,09-10-2011,14-10-2011
SO45836,102,3824,3578,1,3578,02-10-2011,09-10-2011,14-10-2011
SO45837,139,15051,3375,1,3375,02-10-2011,09-10-2011,14-10-2011
SO45838,102,9214,3578,1,3578,02-10-2011,09-10-2011,14-10-2011
SO45839,140,916,3375,1,3375,02-10-2011,09-10-2011,14-10-2011
SO45840,140,247,3375,1,3375,03-10-2011,10-10-2011,15-10-2011
SO45841,102,1805,3578,1,3578,03-10-2011,10-10-2011,15-10-2011
SO45842,105,743,3578,1,3578,03-10-2011,10-10-2011,15-10-2011
SO45843,103,776,3578,1,3578,03-10-2011,10-10-2011,15-10-2011
SO45844,103,813,3578,1,3578,03-10-2011,10-10-2011,15-10-2011
SO45845,102,12567,3578,1,3578,04-10-2011,11-10-2011,16-10-2011
SO45846,105,12593,3578,1,3578,04-10-2011,11-10-2011,16-10-2011
SO45847,136,15016,3400,1,3400,04-10-2011,11-10-2011,16-10-2011
SO45848,131,3853,699,1,699,04-10-2011,11-10-2011,16-10-2011
SO45848,132,3853,699,1,699,04-10-2011,11-10-2011,16-10-2011
SO45849,103,9155,3578,1,3578,04-10-2011,11-10-2011,16-10-2011
SO45850,101,777,3578,1,3578,05-10-2011,12-10-2011,17-10-2011
SO45851,103,684,3578,1,3578,05-10-2011,12-10-2011,17-10-2011
SO45852,131,7144,699,1,699,05-10-2011,12-10-2011,17-10-2011
SO45852,132,7144,699,1,699,05-10-2011,12-10-2011,17-10-2011
SO45853,104,4454,3578,1,3578,05-10-2011,12-10-2011,17-10-2011
SO45854,103,4621,3578,1,3578,05-10-2011,12-10-2011,17-10-2011
SO45855,129,3755,699,1,699,05-10-2011,12-10-2011,17-10-2011
SO45855,130,3755,699,1,699,05-10-2011,12-10-2011,17-10-2011
SO45856,102,9248,3578,1,3578,05-10-2011,12-10-2011,17-10-2011
SO45857,142,920,3375,1,3375,05-10-2011,12-10-2011,17-10-2011
SO45858,141,953,3375,1,3375,05-10-2011,12-10-2011,17-10-2011
SO45859,105,1755,3578,1,3578,06-10-2011,13-10-2011,18-10-2011
SO45860,103,12830,3578,1,3578,06-10-2011,13-10-2011,18-10-2011
SO45861,102,1651,3578,1,3578,06-10-2011,13-10-2011,18-10-2011
SO45862,103,3828,3578,1,3578,07-10-2011,14-10-2011,19-10-2011
SO45863,105,874,3578,1,3578,07-10-2011,14-10-2011,19-10-2011
SO45864,102,8969,3578,1,3578,07-10-2011,14-10-2011,19-10-2011
SO45865,103,9158,3578,1,3578,07-10-2011,14-10-2011,19-10-2011
SO45866,101,4622,3578,1,3578,07-10-2011,14-10-2011,19-10-2011
SO45867,103,773,3578,1,3578,08-10-2011,15-10-2011,20-10-2011
SO45868,101,3820,3578,1,3578,08-10-2011,15-10-2011,20-10-2011
SO45869,101,3823,3578,1,3578,08-10-2011,15-10-2011,20-10-2011
SO45870,140,15013,3375,1,3375,08-10-2011,15-10-2011,20-10-2011
SO45871,117,14920,699,1,699,08-10-2011,15-10-2011,20-10-2011
SO45871,118,14920,699,1,699,08-10-2011,15-10-2011,20-10-2011
SO45872,138,250,3400,1,3400,09-10-2011,16-10-2011,21-10-2011
SO45873,105,926,3578,1,3578,09-10-2011,16-10-2011,21-10-2011
SO45874,142,9008,3375,1,3375,09-10-2011,16-10-2011,21-10-2011
SO45875,101,9243,3578,1,3578,09-10-2011,16-10-2011,21-10-2011
SO45876,105,8976,3578,1,3578,09-10-2011,16-10-2011,21-10-2011
SO45877,142,911,3375,1,3375,09-10-2011,16-10-2011,21-10-2011
SO45878,101,1751,3578,1,3578,10-10-2011,17-10-2011,22-10-2011
SO45879,129,8444,699,1,699,10-10-2011,17-10-2011,22-10-2011
SO45879,130,8444,699,1,699,10-10-2011,17-10-2011,22-10-2011
SO45880,104,708,3578,1,3578,10-10-2011,17-10-2011,22-10-2011
SO45881,101,12398,3578,1,3578,10-10-2011,17-10-2011,22-10-2011
SO45882,103,746,3578,1,3578,10-10-2011,17-10-2011,22-10-2011
SO45883,104,800,3578,1,3578,10-10-2011,17-10-2011,22-10-2011
SO45884,104,679,3578,1,3578,10-10-2011,17-10-2011,22-10-2011
SO45885,104,1656,3578,1,3578,10-10-2011,17-10-2011,22-10-2011
SO45886,139,15043,3375,1,3375,10-10-2011,17-10-2011,22-10-2011
SO45887,121,3881,699,1,699,10-10-2011,17-10-2011,22-10-2011
SO45887,122,3881,699,1,699,10-10-2011,17-10-2011,22-10-2011
SO45888,101,9218,3578,1,3578,10-10-2011,17-10-2011,22-10-2011
SO45889,141,921,3375,1,3375,10-10-2011,17-10-2011,22-10-2011
SO45890,140,339,3375,1,3375,11-10-2011,18-10-2011,23-10-2011
SO45891,137,381,3400,1,3400,11-10-2011,18-10-2011,23-10-2011
SO45892,103,9227,3578,1,3578,11-10-2011,18-10-2011,23-10-2011
SO45893,104,12843,3578,1,3578,11-10-2011,18-10-2011,23-10-2011
SO45894,123,8451,699,1,699,12-10-2011,19-10-2011,24-10-2011
SO45894,124,8451,699,1,699,12-10-2011,19-10-2011,24-10-2011
SO45895,102,728,3578,1,3578,12-10-2011,19-10-2011,24-10-2011
SO45896,102,1633,3578,1,3578,12-10-2011,19-10-2011,24-10-2011
SO45897,104,934,3578,1,3578,13-10-2011,20-10-2011,25-10-2011
SO45898,101,12831,3578,1,3578,13-10-2011,20-10-2011,25-10-2011
SO45899,101,818,3578,1,3578,13-10-2011,20-10-2011,25-10-2011
SO45900,103,838,3578,1,3578,13-10-2011,20-10-2011,25-10-2011
SO45901,103,666,3578,1,3578,13-10-2011,20-10-2011,25-10-2011
SO45902,105,4615,3578,1,3578,13-10-2011,20-10-2011,25-10-2011
SO45903,101,4620,3578,1,3578,13-10-2011,20-10-2011,25-10-2011
SO45904,102,9242,3578,1,3578,13-10-2011,20-10-2011,25-10-2011
SO45905,102,9153,3578,1,3578,13-10-2011,20-10-2011,25-10-2011
SO45906,103,9160,3578,1,3578,13-10-2011,20-10-2011,25-10-2011
SO45907,101,9215,3578,1,3578,13-10-2011,20-10-2011,25-10-2011
SO45908,138,919,3400,1,3400,13-10-2011,20-10-2011,25-10-2011
SO45909,140,948,3375,1,3375,13-10-2011,20-10-2011,25-10-2011
SO45910,102,778,3578,1,3578,14-10-2011,21-10-2011,26-10-2011
SO45911,105,798,3578,1,3578,14-10-2011,21-10-2011,26-10-2011
SO45912,103,12820,3578,1,3578,14-10-2011,21-10-2011,26-10-2011
SO45913,135,15015,3400,1,3400,14-10-2011,21-10-2011,26-10-2011
SO45914,140,930,3375,1,3375,14-10-2011,21-10-2011,26-10-2011
SO45915,138,931,3400,1,3400,14-10-2011,21-10-2011,26-10-2011
SO45916,137,965,3400,1,3400,14-10-2011,21-10-2011,26-10-2011
SO45917,137,333,3400,1,3400,15-10-2011,22-10-2011,27-10-2011
SO45918,104,742,3578,1,3578,15-10-2011,22-10-2011,27-10-2011
SO45919,103,781,3578,1,3578,15-10-2011,22-10-2011,27-10-2011
SO45920,102,12731,3578,1,3578,15-10-2011,22-10-2011,27-10-2011
SO45921,103,799,3578,1,3578,15-10-2011,22-10-2011,27-10-2011
SO45922,105,12732,3578,1,3578,15-10-2011,22-10-2011,27-10-2011
SO45923,104,812,3578,1,3578,15-10-2011,22-10-2011,27-10-2011
SO45924,101,3804,3578,1,3578,15-10-2011,22-10-2011,27-10-2011
SO45925,138,943,3400,1,3400,15-10-2011,22-10-2011,27-10-2011
SO45926,102,12487,3578,1,3578,16-10-2011,23-10-2011,28-10-2011
SO45927,103,797,3578,1,3578,16-10-2011,23-10-2011,28-10-2011
SO45928,104,814,3578,1,3578,16-10-2011,23-10-2011,28-10-2011
SO45929,101,826,3578,1,3578,16-10-2011,23-10-2011,28-10-2011
SO45930,119,7149,699,1,699,16-10-2011,23-10-2011,28-10-2011
SO45930,120,7149,699,1,699,16-10-2011,23-10-2011,28-10-2011
SO45931,101,9250,3578,1,3578,16-10-2011,23-10-2011,28-10-2011
SO45932,101,9212,3578,1,3578,16-10-2011,23-10-2011,28-10-2011
SO45933,104,780,3578,1,3578,17-10-2011,24-10-2011,29-10-2011
SO45934,104,667,3578,1,3578,17-10-2011,24-10-2011,29-10-2011
SO45935,117,8440,699,1,699,17-10-2011,24-10-2011,29-10-2011
SO45935,118,8440,699,1,699,17-10-2011,24-10-2011,29-10-2011
SO45936,140,15017,3375,1,3375,17-10-2011,24-10-2011,29-10-2011
SO45937,103,3825,3578,1,3578,18-10-2011,25-10-2011,30-10-2011
SO45938,102,655,3578,1,3578,18-10-2011,25-10-2011,30-10-2011
SO45939,125,3758,699,1,699,18-10-2011,25-10-2011,30-10-2011
SO45939,126,3758,699,1,699,18-10-2011,25-10-2011,30-10-2011
SO45940,104,9245,3578,1,3578,18-10-2011,25-10-2011,30-10-2011
SO45941,101,8979,3578,1,3578,18-10-2011,25-10-2011,30-10-2011
SO45942,103,9220,3578,1,3578,18-10-2011,25-10-2011,30-10-2011
SO45943,101,9222,3578,1,3578,18-10-2011,25-10-2011,30-10-2011
SO45944,103,9226,3578,1,3578,18-10-2011,25-10-2011,30-10-2011
SO45945,115,14921,699,1,699,18-10-2011,25-10-2011,30-10-2011
SO45945,116,14921,699,1,699,18-10-2011,25-10-2011,30-10-2011
SO45946,141,915,3375,1,3375,18-10-2011,25-10-2011,30-10-2011
SO45947,142,944,3375,1,3375,18-10-2011,25-10-2011,30-10-2011
SO45948,133,3880,699,1,699,19-10-2011,26-10-2011,31-10-2011
SO45948,134,3880,699,1,699,19-10-2011,26-10-2011,31-10-2011
SO45949,101,8971,3578,1,3578,19-10-2011,26-10-2011,31-10-2011
SO45950,103,8975,3578,1,3578,19-10-2011,26-10-2011,31-10-2011
SO45951,139,945,3375,1,3375,19-10-2011,26-10-2011,31-10-2011
SO45952,138,970,3400,1,3400,19-10-2011,26-10-2011,31-10-2011
SO45953,105,12860,3578,1,3578,20-10-2011,27-10-2011,01-11-2011
SO45954,105,811,3578,1,3578,20-10-2011,27-10-2011,01-11-2011
SO45955,135,15056,3400,1,3400,20-10-2011,27-10-2011,01-11-2011
SO45956,103,8980,3578,1,3578,20-10-2011,27-10-2011,01-11-2011
SO45957,103,810,3578,1,3578,21-10-2011,28-10-2011,02-11-2011
SO45958,102,819,3578,1,3578,21-10-2011,28-10-2011,02-11-2011
SO45959,102,873,3578,1,3578,21-10-2011,28-10-2011,02-11-2011
SO45960,105,672,3578,1,3578,21-10-2011,28-10-2011,02-11-2011
SO45961,103,1718,3578,1,3578,21-10-2011,28-10-2011,02-11-2011
SO45962,101,9228,3578,1,3578,21-10-2011,28-10-2011,02-11-2011
SO45963,101,9239,3578,1,3578,21-10-2011,28-10-2011,02-11-2011
SO45964,101,9216,3578,1,3578,21-10-2011,28-10-2011,02-11-2011
SO45965,111,14922,699,1,699,21-10-2011,28-10-2011,02-11-2011
SO45965,112,14922,699,1,699,21-10-2011,28-10-2011,02-11-2011
SO45966,136,947,3400,1,3400,21-10-2011,28-10-2011,02-11-2011
SO45967,117,8455,699,1,699,22-10-2011,29-10-2011,03-11-2011
SO45967,118,8455,699,1,699,22-10-2011,29-10-2011,03-11-2011
SO45968,102,835,3578,1,3578,22-10-2011,29-10-2011,03-11-2011
SO45969,101,9157,3578,1,3578,22-10-2011,29-10-2011,03-11-2011
SO45970,139,964,3375,1,3375,22-10-2011,29-10-2011,03-11-2011
SO45971,136,336,3400,1,3400,23-10-2011,30-10-2011,04-11-2011
SO45972,115,8473,699,1,699,23-10-2011,30-10-2011,04-11-2011
SO45972,116,8473,699,1,699,23-10-2011,30-10-2011,04-11-2011
SO45973,104,774,3578,1,3578,23-10-2011,30-10-2011,04-11-2011
SO45974,138,15019,3400,1,3400,23-10-2011,30-10-2011,04-11-2011
SO45975,115,3756,699,1,699,23-10-2011,30-10-2011,04-11-2011
SO45975,116,3756,699,1,699,23-10-2011,30-10-2011,04-11-2011
SO45976,105,9240,3578,1,3578,23-10-2011,30-10-2011,04-11-2011
SO45977,104,9217,3578,1,3578,23-10-2011,30-10-2011,04-11-2011
SO45978,141,968,3375,1,3375,23-10-2011,30-10-2011,04-11-2011
SO45979,102,4631,3578,1,3578,24-10-2011,31-10-2011,05-11-2011
SO45980,103,4632,3578,1,3578,24-10-2011,31-10-2011,05-11-2011
SO45981,101,1806,3578,1,3578,24-10-2011,31-10-2011,05-11-2011
SO45982,101,8978,3578,1,3578,24-10-2011,31-10-2011,05-11-2011
SO45983,105,3831,3578,1,3578,25-10-2011,01-11-2011,06-11-2011
SO45984,104,691,3578,1,3578,25-10-2011,01-11-2011,06-11-2011
SO45985,105,709,3578,1,3578,25-10-2011,01-11-2011,06-11-2011
SO45986,105,744,3578,1,3578,25-10-2011,01-11-2011,06-11-2011
SO45987,101,855,3578,1,3578,25-10-2011,01-11-2011,06-11-2011
SO45988,105,676,3578,1,3578,25-10-2011,01-11-2011,06-11-2011
SO45989,102,1632,3578,1,3578,25-10-2011,01-11-2011,06-11-2011
SO45990,105,1712,3578,1,3578,25-10-2011,01-11-2011,06-11-2011
SO45991,142,977,3375,1,3375,25-10-2011,01-11-2011,06-11-2011
SO45992,125,8452,699,1,699,26-10-2011,02-11-2011,07-11-2011
SO45992,126,8452,699,1,699,26-10-2011,02-11-2011,07-11-2011
SO45993,104,925,3578,1,3578,26-10-2011,02-11-2011,07-11-2011
SO45994,102,775,3578,1,3578,26-10-2011,02-11-2011,07-11-2011
SO45995,101,12847,3578,1,3578,26-10-2011,02-11-2011,07-11-2011
SO45996,103,840,3578,1,3578,26-10-2011,02-11-2011,07-11-2011
SO45997,115,3757,699,1,699,26-10-2011,02-11-2011,07-11-2011
SO45997,116,3757,699,1,699,26-10-2011,02-11-2011,07-11-2011
SO45998,133,14919,699,1,699,26-10-2011,02-11-2011,07-11-2011
SO45998,134,14919,699,1,699,26-10-2011,02-11-2011,07-11-2011
SO45999,102,12584,3578,1,3578,27-10-2011,03-11-2011,08-11-2011
SO46000,101,779,3578,1,3578,27-10-2011,03-11-2011,08-11-2011
SO46001,101,12807,3578,1,3578,27-10-2011,03-11-2011,08-11-2011
SO46002,101,827,3578,1,3578,27-10-2011,03-11-2011,08-11-2011
SO46003,103,832,3578,1,3578,27-10-2011,03-11-2011,08-11-2011
SO46004,102,665,3578,1,3578,27-10-2011,03-11-2011,08-11-2011
SO46005,103,1750,3578,1,3578,27-10-2011,03-11-2011,08-11-2011
SO46006,104,9237,3578,1,3578,27-10-2011,03-11-2011,08-11-2011
SO46007,103,9221,3578,1,3578,27-10-2011,03-11-2011,08-11-2011
SO46008,139,913,3375,1,3375,27-10-2011,03-11-2011,08-11-2011
SO46009,135,918,3400,1,3400,27-10-2011,03-11-2011,08-11-2011
SO46010,139,489,3375,1,3375,28-10-2011,04-11-2011,09-11-2011
SO46011,142,490,3375,1,3375,28-10-2011,04-11-2011,09-11-2011
SO46012,121,8454,699,1,699,28-10-2011,04-11-2011,09-11-2011
SO46012,122,8454,699,1,699,28-10-2011,04-11-2011,09-11-2011
SO46013,102,706,3578,1,3578,28-10-2011,04-11-2011,09-11-2011
SO46014,104,12397,3578,1,3578,28-10-2011,04-11-2011,09-11-2011
SO46015,104,12512,3578,1,3578,28-10-2011,04-11-2011,09-11-2011
SO46016,103,886,3578,1,3578,28-10-2011,04-11-2011,09-11-2011
SO46017,105,887,3578,1,3578,28-10-2011,04-11-2011,09-11-2011
SO46018,103,664,3578,1,3578,28-10-2011,04-11-2011,09-11-2011
SO46019,131,3753,699,1,699,28-10-2011,04-11-2011,09-11-2011
SO46019,132,3753,699,1,699,28-10-2011,04-11-2011,09-11-2011
SO46020,104,9229,3578,1,3578,28-10-2011,04-11-2011,09-11-2011
SO46021,105,8972,3578,1,3578,28-10-2011,04-11-2011,09-11-2011
SO46022,137,969,3400,1,3400,28-10-2011,04-11-2011,09-11-2011
SO46108,101,1019,3578,1,3578,29-10-2011,05-11-2011,10-11-2011
SO46109,103,1168,3578,1,3578,29-10-2011,05-11-2011,10-11-2011
